id,name,lat,lon,A1,A2,A3,A4,phone,email,url,address,postal_code,locality,parish_id,parish_name,municipality_id,municipality_name,district_id,district_name,region_id,region_name,stops
CS0020,Espaço Cidadão de Avenidas Novas - Mercado do Bairro Santos,38.742775,-9.157345,,,,, 300 003 990,,https://eportugal.gov.pt/locais-de-atendimento-de-servicos-publicos/espaco-cidadao-de-avenidas-novas-mercado-do-bairro-santos,Rua Cardeal Mercier - Mercado do Bairro de Santos,1600-105,Lisboa,,,1106,,,,,,
CS0021,Espaço Cidadão de Benfica,38.748632,-9.197260,,,,, 300 003 990,,https://eportugal.gov.pt/locais-de-atendimento-de-servicos-publicos/espaco-cidadao-de-benfica,Avenida Gomes Pereira n.º 17,1549-019,Lisboa,,,1106,,,,,,060006|060049|060445
CS0022,Espaço Cidadão de Carnide - Lisboa,38.769891,-9.191278,,,,, 300 003 990,,https://eportugal.gov.pt/locais-de-atendimento-de-servicos-publicos/espaco-cidadao-de-carnide-lisboa,"Rua Rio Cávado, n.º 3",1600-702,Carnide,,,1106,,,,,,
CS0023,Espaço Cidadão de Lumiar,38.767685,-9.158115,,,,, 300 003 990,,https://eportugal.gov.pt/locais-de-atendimento-de-servicos-publicos/espaco-cidadao-de-lumiar,"Alameda das Linhas de Torres, n.º 156",1750-149,Lisboa,,,1106,,,,,,060157|060169|060343
CS0024,Espaço Cidadão de Penha de França,38.728232,-9.128140,,,,, 300 003 990,,https://eportugal.gov.pt/locais-de-atendimento-de-servicos-publicos/espaco-cidadao-de-penha-de-franca,Avenida Coronel Eduardo Galhardo,1170-105,Lisboa,,,1106,,,,,,
CS0025,Espaço Cidadão de Santo António,38.721987,-9.151253,,,,, 300 003 990,,https://eportugal.gov.pt/locais-de-atendimento-de-servicos-publicos/espaco-cidadao-de-santo-antonio,"Rua Alexandre Herculano n.º 46, R/C Esq.º",1269-054,Lisboa,,,1106,,,,,,
CS0026,Espaço Cidadão de São Domingos de Benfica,38.746169,-9.187872,,,,, 300 003 990,,https://eportugal.gov.pt/locais-de-atendimento-de-servicos-publicos/espaco-cidadao-de-sao-domingos-de-benfica,Rua António Saúde,1500-048,Lisboa,,,1106,,,,,,
CS0027,Espaço Cidadão de Telheiras,38.760246,-9.169076,,,,, 300 003 990,,https://eportugal.gov.pt/locais-de-atendimento-de-servicos-publicos/espaco-cidadao-de-telheiras,"R. Prof. Francisco Gentil, n.º 33",1600-626,Lisboa,,,1106,,,,,,
CS0028,Espaço Cidadão do Balcão Único da Defesa,38.709199,-9.166892,,,,, 300 003 990,,https://eportugal.gov.pt/locais-de-atendimento-de-servicos-publicos/espaco-cidadao-do-balcao-unico-da-defesa,"Avenida Infante Santo, n.º 49",1399-056,Lisboa,,,1106,,,,,,
CS0029,Espaço Cidadão de Algés,38.699706,-9.232058,,,,, 300 003 990,,https://eportugal.gov.pt/locais-de-atendimento-de-servicos-publicos/espaco-cidadao-de-alges-,"Alameda Hermano Patrone, Palácio Ribamar",1495-064,Algés,,,1110,,,,,,120079|120083|120201|120263|120265|120266
CS0030,Espaço Cidadão de Barcarena,38.731597,-9.278265,,,,, 300 003 990,,https://eportugal.gov.pt/locais-de-atendimento-de-servicos-publicos/espaco-cidadao-de-barcarena-,Largo 5 de outubro n.º 27,2730-047,Barcarena,,,1110,,,,,,120553|120554|120555|120556|120557|120558|121133|121151
CS0031,Espaço Cidadão de Carnaxide,38.726621,-9.241395,,,,, 300 003 990,,https://eportugal.gov.pt/locais-de-atendimento-de-servicos-publicos/espaco-cidadao-de-carnaxide,"Rua Cesário Verde, Edifício Centro Cívico",2790-047,Carnaxide,,,1110,,,,,,120041|120042|120047|120101|120103|120277|120415|120435|120473|120474|120475|120476|120477|120479|120481|120483
CS0032,Espaço Cidadão de Linda-a-Velha,38.717094,-9.238044,,,,, 300 003 990,,https://eportugal.gov.pt/locais-de-atendimento-de-servicos-publicos/espaco-cidadao-de-linda-a-velha,"Galeria Central Park, Loja C1.19/20. Avenida 25 de abril de 1974, n.º 4",2795-195,Linda-a-Velha,,,1110,,,,,,120165|120166|120167|120173|120176|120239|120240|120241|120243|120359|120397|121081|121093|121261|121278
CS0033,Espaço Cidadão de Oeiras Parque,38.705053,-9.301852,,,,, 300 003 990,,https://eportugal.gov.pt/locais-de-atendimento-de-servicos-publicos/espaco-cidadao-de-oeiras-parque,"Oeiras Parque, Loja nº 1146, Avenida António Bernardo Cabral de Macedo", 2770-219,Oeiras,,,1110,,,,,,120617|120618|120619|120625|120765|120766|120865|121292|121293
CS0034,Espaço Cidadão da Loja de Cidadão de Agualva-Cacém,38.769196,-9.304947,,,,, 300 003 990,,https://eportugal.gov.pt/locais-de-atendimento-de-servicos-publicos/espaco-cidadao-na-loja-de-cidadao-de-agualva-cacem,"Praceta Duque de Saldanha, n.º 17",2735-330,Agualva-Cacém,,,1111,,,,,,170453|170455|170495|170679|170681|170683|170684
CS0035,Espaço Cidadão de Massamá,38.752862,-9.284416,,,,, 300 003 990,,https://eportugal.gov.pt/locais-de-atendimento-de-servicos-publicos/espaco-cidadao-de-massama,"Shopping Center de Massamá - Avenida 25 de Abril, n.º 60 a 78, Loja 45",2745-862,Massamá,,,1111,,,,,,120520|170907|170909|170910|170965|171019|171020|172479|172496|172554
CS0036,Espaço Cidadão de Pêro Pinheiro,38.857889,-9.321401,,,,, 300 003 990,,https://eportugal.gov.pt/locais-de-atendimento-de-servicos-publicos/espaco-cidadao-de-pero-pinheiro,"Edifício Multiusos, Rua Casal dos Ossos, n.º30, Loja 17 - 1º andar",2715-083,Pêro Pinheiro,,,1111,,,,,,172019|172559|172560
CS0037,Espaço Cidadão de Queluz,38.757548,-9.253701,,,,, 300 003 990,,https://eportugal.gov.pt/locais-de-atendimento-de-servicos-publicos/espaco-cidadao-de-queluz-,"Rua 9 de abril, n.º 24-B - R/c",2745-186,Queluz,,,1111,,,,,,170927|170928|171028|172476|172495|172499
CS0038,Espaço Cidadão de Rio de Mouro,38.787151,-9.317960,,,,, 300 003 990,,https://eportugal.gov.pt/locais-de-atendimento-de-servicos-publicos/espaco-cidadao-de-rio-de-mouro,"Fitares Shopping, Piso 1, Estrada Marquês de Pombal, n.º 29-A Rinchoa",2635-652,Rio de Mouro,,,1111,,,,,,170181|170183|170185|170187|170506|170507|170508|172573|172576
CS0039,Espaço Cidadão de Sintra,38.798946,-9.387694,,,,, 300 003 990,,https://eportugal.gov.pt/locais-de-atendimento-de-servicos-publicos/espaco-cidadao-de-sintra-,"Largo Dr. Virgílio Horta, entrada pela Rua Dr. Alfredo Costa",2714-501 ,Sintra,,,1111,,,,,,171911|171913|171923|171953
CS0040,Espaço Cidadão Jovem Expo Lisboa,38.778205,-9.097990,,,,, 300 003 990,,https://eportugal.gov.pt/locais-de-atendimento-de-servicos-publicos/espaco-cidadao-jovem-expo-lisboa,"Rua de Moscavide, nº 71",1990-100 ,Lisboa,,,1106,,,,,,
CS0041,Espaço Cidadão da Junta de Freguesia de Santa Iria de Azóia,38.846374,-9.083389,,,,, 300 003 990,,https://eportugal.gov.pt/locais-de-atendimento-de-servicos-publicos/espaco-cidadao-da-junta-de-freguesia-de-santa-iria-de-azoia,"Praceta Aviador Plácido de Abreu, N.º 7 A",2690-521,Santa Iria de Azóia,,,1107,,,,,,070715|071201|071202
CS0042,Espaço Cidadão de Bobadela,38.808559,-9.099316,,,,, 300 003 990,,https://eportugal.gov.pt/locais-de-atendimento-de-servicos-publicos/espaco-cidadao-de-bobadela,Praceta José Régio n.º 16 B,2695-050,Bobadela,,,1107,,,,,,070749|070751|070791|070793|070795|071223|071249|071279|072407|072408
CS0043,"Espaço Cidadão de Camarate, Unhos e Apelação",38.801967,-9.127919,,,,, 300 003 990,,https://eportugal.gov.pt/locais-de-atendimento-de-servicos-publicos/espaco-cidadao-de-camarate-unhos-e-apelacao,"Rua Guilherme Gomes Fernandes, Loja 1",2680-115,Camarate,,,1107,,,,,,070623|070624|070625|070626|070885|070886|070887|070888|071507|071509|078000
CS0044,Espaço Cidadão de Loures - LoureShopping,38.834105,-9.156102,,,,, 300 003 990,,https://eportugal.gov.pt/locais-de-atendimento-de-servicos-publicos/espaco-cidadao-de-loures-loureshopping-,"Avenida das Descobertas 90, Quinta do Infantado - Centro Comercial LoureShopping Loja 0010A",2670-457,Loures,,,1107,,,,,,070385|070387|070388|070435
CS0045,Espaço Cidadão de Lousa,38.889617,-9.207298,,,,, 300 003 990,,https://eportugal.gov.pt/locais-de-atendimento-de-servicos-publicos/espaco-cidadao-da-lousa,"Rua Heróis do Ultramar, 39 C",2670-759,Lousa,,,1107,,,,,,071091|071092|071093|071094|071117|071118
CS0046,Espaço Cidadão de Moscavide,38.779156,-9.102757,,,,, 300 003 990,,https://eportugal.gov.pt/locais-de-atendimento-de-servicos-publicos/espaco-cidadao-de-moscavide,"Av. de Moscavide, n.º 65 R/C",1885-066,Moscavide,,,1107,,,,,,070579|070581|070585|070609|070611|071311|071397|071501|071502
CS0047,Espaço Cidadão de Moscavide e Portela,38.782520,-9.111173,,,,, 300 003 990,,https://eportugal.gov.pt/locais-de-atendimento-de-servicos-publicos/espaco-cidadao-de-moscavide-e-portela,"Centro Comercial Portela, loja 66 - 1ºandar",2685-223,Portela,,,1107,,,,,,070591|070592|070593|070594|070595|070596|070607|071443|071444|071517
CS0048,Espaço Cidadão de Prior Velho,38.789844,-9.121222,,,,, 300 003 990,,https://eportugal.gov.pt/locais-de-atendimento-de-servicos-publicos/espaco-cidadao-de-prior-velho,"Rua de Moçambique, nº81",2685-356,Prior Velho,,,1107,,,,,,071511|071512|071525|071531|071537|071539|071545|071547|071549|072409
CS0049,Espaço Cidadão de Sacavém,38.791748,-9.107703,,,,, 300 003 990,,https://eportugal.gov.pt/locais-de-atendimento-de-servicos-publicos/espaco-cidadao-de-sacavem,"Largo 1º de Maio, n.º 1",2685-099,Sacavém,,,1107,,,,,,070681|070682|070683|070684|070687|070688|070699|070700|071275|071276|071415|071503|071505
CS0050,Espaço Cidadão de Santa Iria de Azóia,38.846094,-9.086820,,,,, 300 003 990,,https://eportugal.gov.pt/locais-de-atendimento-de-servicos-publicos/espaco-cidadao-de-santa-iria-de-azoia,Rua de Angola n.º 28 A,2690-344,Santa iria de Azóia,,,1107,,,,,,070715|070717|070718|070771|071237|071238
CS0051,Espaço Cidadão de São João da Talha,38.823200,-9.097893,,,,, 300 003 990,,https://eportugal.gov.pt/locais-de-atendimento-de-servicos-publicos/espaco-cidadao-de-sao-joao-da-talha,"Rua da Igreja, n.º 2",2695-708,São João da Talha,,,1107,,,,,,070737|070738|070739|070740|070773|071461
CS0052,Espaço Cidadão de São Julião do Tojal,38.857835,-9.132824,,,,, 300 003 990,,https://eportugal.gov.pt/locais-de-atendimento-de-servicos-publicos/espaco-cidadao-de-sao-juliao-do-tojal,"Rua 1.º de Maio, n.º 54, r/c",2660-368,São Julião do Tojal,,,1107,,,,,,070839|070840|070841|070842|070843|070844|070845|070846|070869|070870|070927|070928|070929|070930|070937|070938|071159|071160
CS0053,Espaço Cidadão da Loja de Cidadão de Mafra,38.939501,-9.328693,,,,, 300 003 990,,https://eportugal.gov.pt/locais-de-atendimento-de-servicos-publicos/espaco-cidadao-na-loja-de-cidadao-de-mafra,"Avenida 25 de Abril, n.º 5",2640-456,Mafra,,,1109,,,,,,080197|080198|080199|080202|080211|080217
CS0054,Espaço Cidadão de Enxara do Bispo,38.989716,-9.240887,,,,, 300 003 990,,https://eportugal.gov.pt/locais-de-atendimento-de-servicos-publicos/espaco-cidadao-de-enxara-do-bispo-,"Rua Junta de Freguesia, n.º 19",2665-053,Enxara do Bispo,,,1109,,,,,,080663|080664|080665|080666
CS0055,Espaço Cidadão de Mafra - Azueira,39.006375,-9.289486,,,,, 300 003 990,,https://eportugal.gov.pt/locais-de-atendimento-de-servicos-publicos/espaco-cidadao-de-mafra-azueira-,"Largo do Jardim, n.º 10",2665-015,Azueira,,,1109,,,,,,080153|080155|080156|080157|080158
CS0056,Espaço Cidadão de Mafra - Encarnação,39.028737,-9.368649,,,,, 300 003 990,,https://eportugal.gov.pt/locais-de-atendimento-de-servicos-publicos/espaco-cidadao-de-mafra-encarnacao,Largo Francisco Pereira Galantinho,2640-232,Encarnação,,,1109,,,,,,080487|080525|080633
CS0057,Espaço Cidadão de Mafra - Ericeira,38.939496,-9.328701,,,,, 300 003 990,,https://eportugal.gov.pt/locais-de-atendimento-de-servicos-publicos/espaco-cidadao-de-mafra-ericeira-,Largo do Pelourinho n.º 2,2655-330,Ericeira,,,1109,,,,,,080197|080198|080199|080202|080211|080217
CS0058,Espaço Cidadão de Mafra - Malveira,38.939496,-9.328701,,,,, 300 003 990,,https://eportugal.gov.pt/locais-de-atendimento-de-servicos-publicos/espaco-cidadao-de-mafra-malveira-,Largo da igreja,2665-226,Malveira,,,1109,,,,,,080197|080198|080199|080202|080211|080217
CS0059,Espaço Cidadão de Milharado,38.948002,-9.199274,,,,, 300 003 990,,https://eportugal.gov.pt/locais-de-atendimento-de-servicos-publicos/espaco-cidadao-de-milharado-,"Largo São Miguel, n.º 19",2665-314,Milharado,,,1109,,,,,,080375|080376|080377|080378|080379|080380|080411|080412
CS0060,Espaço Cidadão de Venda do Pinheiro,38.923370,-9.231183,,,,, 300 003 990,,https://eportugal.gov.pt/locais-de-atendimento-de-servicos-publicos/espaco-cidadao-de-venda-do-pinheiro-,Rua Professora Júlia Morais Costa Barros,2665-555,Venda do Pinheiro,,,1109,,,,,,080267|080268|080269|080270|080352|080985|080986|081093|081107
CS0061,Espaço Cidadão da Loja de Cidadão de Odivelas,38.782376,-9.191751,,,,, 300 003 990,,https://eportugal.gov.pt/locais-de-atendimento-de-servicos-publicos/espaco-cidadao-na-loja-de-cidadao-de-odivelas,"Strada Outlet, Loja 2048 - Estrada da Paiã, Casal do Troca",2675-626,Odivelas,,,1116,,,,,,110081|110105|110399|110400|110855|110856|111004
CS0062,Espaço Cidadão da Póvoa de Santa Iria,38.862580,-9.069990,,,,, 300 003 990,,https://eportugal.gov.pt/locais-de-atendimento-de-servicos-publicos/espaco-cidadao-da-povoa-de-santa-iria,Palácio Quinta da Piedade - Avenida Dom Vicente Afonso Valente nº 26,2625-215 ,Póvoa de Santa Iria,,,1114,,,,,,180569|180570|180571|180573|180574|180583|180584|180617|180619|180620|180665|180679|180753
CS0063,Espaço Cidadão de Alverca,38.897241,-9.037243,,,,, 300 003 990,,https://eportugal.gov.pt/locais-de-atendimento-de-servicos-publicos/espaco-cidadao-de-alverca,"Avenida Capitão Meleças, n.º 38",2615-096,Alverca,,,1114,,,,,,180053|180054|180055|180099|180101|180102|180104|180143|180193|180195|180213|180723
CS0064,Espaço Cidadão de Vialonga,38.874266,-9.081168,,,,, 300 003 990,,https://eportugal.gov.pt/locais-de-atendimento-de-servicos-publicos/espaco-cidadao-de-vialonga,Rua Cardeal dos Mortais,2625-692,Vialonga,,,1114,,,,,,180475|180477|180478|180509|180511|180513|180523|180525|180527|180845|180846
CS0065,Espaço Cidadão de Vila Franca de Xira,38.956848,-8.990561,,,,, 300 003 990,,https://eportugal.gov.pt/locais-de-atendimento-de-servicos-publicos/espaco-cidadao-de-vila-franca-de-xira,"Rua Doutor Vasco Moniz, n.º 27/29",2600-273,Vila Franca de Xira,,,1114,,,,,,180359|180595
CS0066,Espaço Cidadão da Cova da Piedade,38.676625,-9.163971,,,,, 300 003 990,,https://eportugal.gov.pt/locais-de-atendimento-de-servicos-publicos/espaco-cidadao-da-cova-da-piedade,"Rua José Ferreira Jorge, 12-B",2805-181,Cova da Piedade,,,1503,,,,,,020061|020063|020064|020065|020066|020083|020405|020427|020745|020746
CS0067,Espaço Cidadão da Trafaria,38.673159,-9.232150,,,,, 300 003 990,,https://eportugal.gov.pt/locais-de-atendimento-de-servicos-publicos/espaco-cidadao-da-trafaria,"Rua Sacadura Cabral, n.º 14",2825-887,Trafaria,,,1503,,,,,,020381|020383|020385|020387|020389
CS0068,Espaço Cidadão de Almada,38.676625,-9.163971,,,,, 300 003 990,,https://eportugal.gov.pt/locais-de-atendimento-de-servicos-publicos/espaco-cidadao-de-almada,"Av. D. Nuno Álvares Pereira, n.º 67",2800-181,Almada,,,1503,,,,,,020061|020063|020064|020065|020066|020083|020405|020427|020745|020746
CS0069,Espaço Cidadão de Caparica,38.669143,-9.192265,,,,, 300 003 990,,https://eportugal.gov.pt/locais-de-atendimento-de-servicos-publicos/espaco-cidadao-de-caparica,Biblioteca Maria Lamas - Rua Moinho Ao Raposo,2825-099 ,Caparica,,,1503,,,,,,020253|020254|020262
CS0070,Espaço Cidadão de Charneca de Caparica,38.617376,-9.191364,,,,, 300 003 990,,https://eportugal.gov.pt/locais-de-atendimento-de-servicos-publicos/espaco-cidadao-de-charneca-de-caparica,"Rua Marco Cabaço, n.º 17",2820-283,Charneca de Caparica,,,1503,,,,,,020337|020338|020339|020340|020417|020418|020785|020786
CS0071,Espaço Cidadão de Costa de Caparica,38.644243,-9.234499,,,,, 300 003 990,,https://eportugal.gov.pt/locais-de-atendimento-de-servicos-publicos/espaco-cidadao-de-costa-de-caparica,"Av. da Republica, n.º 18",2825-386,Costa de Caparica,,,1503,,,,,,020437|020438|020439|020440|020639|020661|020663|020665|020703|020733|020737|029100
CS0072,Espaço Cidadão de Feijó,38.654283,-9.158239,,,,, 300 003 990,,https://eportugal.gov.pt/locais-de-atendimento-de-servicos-publicos/espaco-cidadao-de-feijo,"Rua Dr. António Elvas, Loja 8 (Mercado Municipal)",2810-164,Feijó,,,1503,,,,,,020507|020508|020509|020510|020682|020859|020861|020862|020865
CS0073,Espaço Cidadão de Sobreda,38.650510,-9.189510,,,,, 300 003 990,,https://eportugal.gov.pt/locais-de-atendimento-de-servicos-publicos/espaco-cidadao-de-sobreda,Solar dos Zagallos - Largo António José Piano Júnior,2815-761,Sobreda,,,1503,,,,,,020593|020594|020669|020670|020917|020918|020919|020920
CS0074,Espaço Cidadão da Loja de Cidadão do Seixal,38.621019,-9.120347,,,,, 300 003 990,,https://eportugal.gov.pt/locais-de-atendimento-de-servicos-publicos/espaco-cidadao-na-loja-de-cidadao-do-seixal,"Edifício Alentejo – Rua Francisco Zambujal, n.º 1, piso 1, Quinta da Mariana",2845-111,Amora,,,1510,,,,,,140105|140106|140107|140108|140611|140612
CS0075,Espaço Cidadão da Moita,38.652943,-8.993869,,,,, 300 003 990,,https://eportugal.gov.pt/locais-de-atendimento-de-servicos-publicos/espaco-cidadao-da-moita,Praça da República,2860-422 ,Moita,,,1506,,,,,,090055|090056|090057|090058
CS0076,Espaço Cidadão da Moita - Baixa da Banheira,38.655906,-9.043476,,,,, 300 003 990,,https://eportugal.gov.pt/locais-de-atendimento-de-servicos-publicos/espaco-cidadao-da-moita-baixa-da-banheira,"Rua Jaime Cortesão, n.º 33",2835-129 ,Baixa da Banheira,,,1506,,,,,,090195|090235|090236|090237|090238
CS0077,Espaço Cidadão de Alhos Vedros,38.655591,-9.027281,,,,, 300 003 990,,https://eportugal.gov.pt/locais-de-atendimento-de-servicos-publicos/espaco-cidadao-de-alhos-vedros,"Av. General Humberto Delgado, 7-A",2860-021,Alhos Vedros,,,1506,,,,,,090185|090187|090188|090203|090213
CS0079,Espaço Cidadão do Montijo - Canha,38.766784,-8.626653,,,,, 300 003 990,,https://eportugal.gov.pt/locais-de-atendimento-de-servicos-publicos/espaco-cidadao-do-montijo-canha,Rua João Tomaz Piteira,2985-021,Canha,,,1507,,,,,,100201|100202|100203|100204|100205|100206
CS0080,Espaço Cidadão da Loja de Cidadão do Pinhal Novo,38.631207,-8.911576,,,,, 300 003 990,,https://eportugal.gov.pt/locais-de-atendimento-de-servicos-publicos/espaco-cidadao-na-loja-de-cidadao-do-pinhal-novo,Praça da Independência - Edifício do Mercado Municipal do Pinhal Novo,2955-999,Pinhal Novo,,,1508,,,,,,130229|130230|130383|130385|130557|130558
CS0081,Espaço Cidadão da Loja de Cidadão de Setúbal,38.528068,-8.882493,,,,, 300 003 990,,https://eportugal.gov.pt/locais-de-atendimento-de-servicos-publicos/espaco-cidadao-na-loja-de-cidadao-de-setubal,"Avenida Bento Gonçalves, n.º 30",2910-431,Setúbal,,,1512,,,,,,160029|160031|160065|160066
